"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID","Chr","MapInfo","Symbol","Distance_to_TSS","CPG_ISLAND"
"cg02657438",0.0104268663706698,0.805894974504409,2.67486752631406,0.00819024739725584,0.433435241651185,-4.88625081482656,"cg02657438","14",80934652,"STON2",28,FALSE
"cg14732136",-0.00677028467392265,0.0403804675463441,-2.67428833484627,0.00820383594455002,0.433435241651185,-4.88774644467544,"cg14732136","17",63462290,"KPNA2",20,TRUE
"cg12800028",0.0385617351982357,0.309404846624687,2.67380991702868,0.00821507556100941,0.433435241651185,-4.88898162462846,"cg12800028","6",110406839,"GPR6",148,TRUE
"cg06069731",0.00585212375868273,0.0711818171797246,2.67308490473046,0.00823213499045572,0.433465627287776,-4.8908530747517,"cg06069731","6",26151770,"HIST1H2BB",94,TRUE
"cg16179125",-0.00430416417341988,0.0636765253928173,-2.67178454819012,0.0082628123037795,0.433465627287776,-4.89420847086931,"cg16179125","20",57015516,"CTSZ",NA,TRUE
"cg20437604",-0.00871576441183044,0.833669106975636,-2.67170260176801,0.00826474899117748,0.433465627287776,-4.8944198722848,"cg20437604","1",149221178,"ANXA9",0,FALSE
"cg08997253",0.00847716821865482,0.065403463137977,2.67021621520256,0.0082999488089226,0.434451470658348,-4.89825334384402,"cg08997253","9",103540550,"GRIN3A",133,TRUE
"cg03355526",0.0270613162087759,0.301286608336981,2.66801904971556,0.00835222873781567,0.435519787823749,-4.90391635348169,"cg03355526","5",178301021,"ZNF454",191,TRUE
"cg01951308",-0.00599465990206075,0.0809890993229826,-2.66797645427568,0.00835324519423336,0.435519787823749,-4.90402609722007,"cg01951308","20",30329163,"KIF3B",35,TRUE
"cg08301503",0.0240299862535815,0.129545332703049,2.66671759268262,0.00838333588833964,0.436229929938239,-4.90726872448953,"cg08301503","6",33669166,"FLJ43752",73,TRUE
"cg16821394",-0.00439225418340046,0.0535144102609428,-2.66334662927574,0.00846439450356019,0.437358235634706,-4.91594484686782,"cg16821394","5",141468795,"NDFIP1",287,TRUE
"cg21028326",-0.00718069391738582,0.050754090483743,-2.66271690357228,0.00847961510180137,0.437358235634706,-4.91756450208029,"cg21028326","22",49025315,"TUBGCP6",212,TRUE
"cg26416466",0.004505841614356,0.0461207698117,2.66235066592833,0.00848847848933275,0.437358235634706,-4.91850630338677,"cg26416466","15",64333762,"MEGF11",633,TRUE
"cg16488522",0.0212298096047493,0.66538341272011,2.66119333257125,0.00851654228711852,0.437358235634706,-4.92148166838998,"cg16488522","17",36193658,"KRT25C",1346,FALSE
"cg00948524",0.004345076829235,0.0604317956093001,2.66013839220721,0.0085421960613285,0.437358235634706,-4.92419275458284,"cg00948524","17",26321883,"RNF135",199,TRUE
"cg09238598",-0.0103491215068534,0.0555087058462505,-2.65926676514613,0.00856344462132193,0.437358235634706,-4.92643199733109,"cg09238598","5",14924908,"ANKH",32,TRUE
"cg02089348",-0.0167564827514169,0.433663185818451,-2.65719429668139,0.00861415885841441,0.437358235634706,-4.93175353063315,"cg02089348","4",1694247,"TMEM129",1365,FALSE
"cg10057218",-0.00710410064803908,0.873237615134115,-2.65667767942298,0.0086268428070399,0.437358235634706,-4.93307946722323,"cg10057218","17",35327675,"GSDML",356,FALSE
"cg08875535",-0.00517374844013018,0.0542778927014431,-2.65606211971398,0.00864197796674716,0.437358235634706,-4.93465903665317,"cg08875535","2",101680909,"MAP4K4",11,TRUE
"cg27409364",0.0293525445396722,0.409588818230969,2.65575724298378,0.00864948302677263,0.437358235634706,-4.93544124679258,"cg27409364","11",17714319,"KCNC1",203,TRUE
"cg22710329",-0.00577436440554641,0.0626929151156875,-2.65419512708665,0.00868802943293716,0.437358235634706,-4.93944780687478,"cg22710329","10",45488452,"ANUBL1",650,TRUE
"cg04629204",-0.0155363145458915,0.649454391448196,-2.65395035132603,0.00869408347585631,0.437358235634706,-4.94007541786487,"cg04629204","1",26220912,"EXTL1",54,FALSE
"cg02932669",0.0232010507884021,0.173027073877906,2.65366738520571,0.00870108682044054,0.437358235634706,-4.94080088335526,"cg02932669","13",100866259,"VGCNL1",448,TRUE
"cg25351036",0.00451298683642438,0.0739773342359382,2.65295498433946,0.00871874109638131,0.437358235634706,-4.94262701319531,"cg25351036","4",47713339,"NPAL1",209,TRUE
"cg01605984",-0.0145674747288287,0.709822348026799,-2.6522325742479,0.00873667637924831,0.437358235634706,-4.94447833846341,"cg01605984","9",135205975,"SURF5",1182,FALSE
"cg07676849",-0.0137861225242951,0.718515784513659,-2.64855774803395,0.00882842717935066,0.437358235634706,-4.95388864211478,"cg07676849","11",71523313,"FOLR3",1106,FALSE
"cg26385222",0.0263667357273319,0.435972003391088,2.64854915273453,0.00882864279548584,0.437358235634706,-4.95391063840421,"cg26385222","7",150128010,"HCA112",777,TRUE
"cg10708675",0.00905459167963917,0.113178326166509,2.64835337594007,0.00883355521095427,0.437358235634706,-4.95441163430728,"cg10708675","16",68318259,"NQO1",225,FALSE
"cg03387497",-0.00829038387510852,0.804509565429234,-2.64795344970779,0.00884359778293447,0.437358235634706,-4.9554349456813,"cg03387497","20",17628945,"C20orf179",352,FALSE
"cg13060997",-0.00551430551116671,0.0611316346657163,-2.64752937850161,0.00885425789773196,0.437358235634706,-4.95651988230275,"cg13060997","13",35904611,"CCNA1",22,TRUE
"cg05903609",-0.00783842926783201,0.125329686271578,-2.64660477760838,0.0088775402584454,0.437358235634706,-4.95888480993194,"cg05903609","17",1534638,"PRPF8",212,TRUE
"cg11744351",-0.00974033103133453,0.0402694064196374,-2.64624680938597,0.00888656905244519,0.437358235634706,-4.95980021003853,"cg11744351","13",29322153,"UBL3",7,TRUE
"cg26144265",-0.00401479833929724,0.0688289715485136,-2.64608216715601,0.00889072449069345,0.437358235634706,-4.96022119653422,"cg26144265","7",16652205,"BZW2",79,TRUE
"cg06952236",-0.00339809034248145,0.0567892719113208,-2.64550178812963,0.00890538675968294,0.437358235634706,-4.96170501999447,"cg06952236","15",36643633,"RASGRP1",591,TRUE
"cg04289385",0.0181303006397421,0.0872737292329727,2.64489938464378,0.00892062847548893,0.437358235634706,-4.96324483461593,"cg04289385","6",36463803,"ETV7",358,TRUE
"cg23878206",-0.00938106422807314,0.842932332914519,-2.64346062897499,0.00895712629588103,0.437358235634706,-4.9669211553844,"cg23878206","19",55123237,"ATF5",1035,TRUE
"cg04945541",-0.008117113671131,0.0897607408078851,-2.64207640349719,0.00899236772073516,0.437358235634706,-4.97045639814327,"cg04945541","17",40655609,"FMNL1",534,TRUE
"cg06499652",-0.0169398411072179,0.102151401029575,-2.64133556042372,0.00901128033695539,0.437358235634706,-4.97234777245796,"cg06499652","11",13255986,"ARNTL",85,TRUE
"cg02204046",0.005915037505221,0.0638368311944192,2.64104393515955,0.00901873491554523,0.437358235634706,-4.97309215827453,"cg02204046","2",15998211,"MYCN",77,TRUE
"cg10189695",0.0173401927381631,0.141985008086274,2.64084108527396,0.00902392347643995,0.437358235634706,-4.97360989645926,"cg10189695","4",8633200,"GPR78",9,TRUE
"cg12073537",-0.0066970824557985,0.062035800431262,-2.6398795413023,0.00904855475706854,0.437358235634706,-4.97606356685068,"cg12073537","12",47945193,"TUBA6",61,TRUE
"cg11304234",0.0146026543516969,0.165561604592641,2.63963153452236,0.00905491760887892,0.437358235634706,-4.9766962974244,"cg11304234","11",111540011,"IL18",39,FALSE
"cg26406994",-0.00946418147196217,0.0727289101342233,-2.63869175616075,0.00907906510341946,0.437358235634706,-4.97909342158303,"cg26406994","4",99401821,"RAP1GDS1",178,TRUE
"cg26091119",-0.00385782086732018,0.0390101710160441,-2.63866128138775,0.00907984911893837,0.437358235634706,-4.97917114142109,"cg26091119","1",100276408,"HIAT1",31,TRUE
"cg14400631",-0.00968717941301782,0.0523188477748369,-2.63862453263628,0.00908079462434132,0.437358235634706,-4.97926486068969,"cg14400631","11",14623088,"PSMA1",1349,TRUE
"cg01306510",-0.00549638818581348,0.0633095696566604,-2.63858466700163,0.00908182042401746,0.437358235634706,-4.97936652749235,"cg01306510","6",36754518,"CDKN1A",53,TRUE
"cg07246225",-0.0115305314948122,0.139446876473594,-2.63826956741302,0.00908993205874924,0.437358235634706,-4.98017005612831,"cg07246225","2",144994129,"ZFHX1B",257,TRUE
"cg17820459",0.00948184904709543,0.0798017839309167,2.63766498802368,0.00910551406578478,0.437358235634706,-4.98171153294606,"cg17820459","5",150380724,"GPX3",NA,TRUE
"cg16338347",-0.00576460873967664,0.0569519455247518,-2.63694333001601,0.00912414506170499,0.437358235634706,-4.98355109449953,"cg16338347","3",106568153,"ALCAM",250,TRUE
"cg11270633",-0.0127320404115374,0.669245100418062,-2.63664787285057,0.00913178275740885,0.437358235634706,-4.98430410340724,"cg11270633","19",44428796,"IL28B",1345,FALSE
"cg04119538",-0.00442260058793654,0.0511247126713614,-2.63605641025107,0.00914708962034925,0.437358235634706,-4.98581128455238,"cg04119538","20",39090865,"TOP1",11,TRUE
"cg13492227",0.0220372690313144,0.30719356619083,2.63454653134261,0.00918626961303397,0.437358235634706,-4.98965738382675,"cg13492227","17",7282160,"FGF11",1253,TRUE
"cg03734660",-0.00263899572355925,0.0346917774685566,-2.63359176619975,0.00921112281380874,0.437358235634706,-4.99208839757156,"cg03734660","1",154941946,"CRABP2",53,TRUE
"cg21697134",0.00959581811521287,0.0950000105890082,2.63349954481462,0.00921352660333581,0.437358235634706,-4.99232316768716,"cg21697134","17",78287128,"FN3K",331,TRUE
"cg08896053",0.0127873043037033,0.0989988433904455,2.63327978630117,0.0092192569784793,0.437358235634706,-4.99288258143223,"cg08896053","8",50986021,"SNTG1",1129,TRUE
"cg19073614",-0.00556428549048735,0.0711120833480297,-2.63307537200421,0.00922459012101295,0.437358235634706,-4.99340289649716,"cg19073614","19",55072472,"TBC1D17",169,TRUE
"cg10174864",-0.00909988111292894,0.144048301041552,-2.62883984333453,0.00933572124581514,0.437358235634706,-5.00417559641835,"cg10174864","2",58322135,"FANCL",117,TRUE
"cg22068473",-0.0104617815414014,0.0903951421746048,-2.62870022280777,0.00933940501331581,0.437358235634706,-5.00453043647887,"cg22068473","10",73703409,"DDIT4",274,TRUE
"cg21518947",-0.013486208338512,0.724855323408313,-2.62866382629772,0.00934036551883995,0.437358235634706,-5.00462293391359,"cg21518947","11",66979224,"CABP4",170,FALSE
"cg13021192",-0.00670691086817684,0.0915479825176824,-2.6285257565562,0.00934400999375235,0.437358235634706,-5.00497381111342,"cg13021192","20",57015608,"CTSZ",NA,TRUE
"cg02605634",0.00742611102072689,0.126415663511218,2.6277295253312,0.00936505221196592,0.437358235634706,-5.00699694470037,"cg02605634","20",43691798,"WFDC10A",1,FALSE
"cg08927738",-0.0261821117858028,0.469374332513519,-2.62752232544589,0.00937053492653085,0.437358235634706,-5.00752332338505,"cg08927738","20",52120801,"BCAS1",311,FALSE
"cg00953256",-0.00802705285329028,0.868962858893694,-2.62702577854605,0.00938368580652504,0.437358235634706,-5.00878461452665,"cg00953256","11",69178056,"CCND1",NA,TRUE
"cg15379633",0.0339471895821447,0.328907181785002,2.62618158902986,0.00940608200731219,0.437358235634706,-5.01092845601485,"cg15379633","22",21817586,"RAB36",73,TRUE
"cg18130076",-0.00284878816272449,0.0407457273093401,-2.62575870911719,0.00941731900786165,0.437358235634706,-5.01200213144651,"cg18130076","11",66140602,"RBM14",71,TRUE
"cg18534872",-0.00381834104611858,0.0532413231590491,-2.62549274252003,0.00942439260596734,0.437358235634706,-5.0126773283506,"cg18534872","10",57791072,"ZWINT",32,TRUE
"cg22984616",-0.00385443467448995,0.0533378139600707,-2.62547077473069,0.00942497707086871,0.437358235634706,-5.01273309412094,"cg22984616","6",57145494,"BAG2",201,TRUE
"cg00792849",0.01280698134158,0.115161939188006,2.62488415003432,0.00944059660532898,0.437358235634706,-5.01422209583986,"cg00792849","15",32833902,"CX36",79,TRUE
"cg23499956",-0.011837655655083,0.820429380443185,-2.62477081578823,0.00944361693841729,0.437358235634706,-5.01450973137273,"cg23499956","1",151851544,"S100A16",594,FALSE
"cg16470957",-0.0051411820735664,0.0620491501677884,-2.62466594545926,0.00944641248428956,0.437358235634706,-5.01477587577223,"cg16470957","3",50363569,"TUSC4",79,TRUE
"cg16746737",-0.00242645304263289,0.0340469715214363,-2.62422010040778,0.00945830576288006,0.437358235634706,-5.01590725074047,"cg16746737","4",104009740,"UBE2D3",267,TRUE
"cg11175310",-0.0105203355814385,0.0532240194516828,-2.62411801763539,0.00946103079824178,0.437358235634706,-5.01616627067729,"cg11175310","10",16899113,"RSU1",346,TRUE
"cg19001794",-0.00510019623060705,0.0544049650321659,-2.62293581144433,0.00949264054002959,0.437358235634706,-5.01916526599103,"cg19001794","17",1904912,"HIC1",101,TRUE
"cg15227982",0.013595042554622,0.263355143358552,2.62256023469249,0.00950270254949394,0.437358235634706,-5.02011775974614,"cg15227982","10",104525844,"C10orf26",152,FALSE
"cg07293947",0.0051964140276609,0.071604928584051,2.62222577021627,0.00951167120225353,0.437358235634706,-5.02096588329683,"cg07293947","5",174837850,"SFXN1",339,TRUE
"cg05286874",0.00315421187123467,0.0343668908825234,2.62180490805338,0.00952296742356909,0.437358235634706,-5.02203294915501,"cg05286874","9",106730306,"ABCA1",49,TRUE
"cg16065186",0.0100123812739907,0.0693509044289571,2.62085461494051,0.00954851832102977,0.437358235634706,-5.02444176724135,"cg16065186","17",35110189,"ERBB2",NA,TRUE
"cg15432938",-0.00548729910926871,0.06507216938113,-2.62043170082274,0.00955990918931162,0.437358235634706,-5.025513517252,"cg15432938","10",99068802,"FRAT1",210,TRUE
"cg27043582",-0.0129086631402781,0.132712113006631,-2.61904290272849,0.00959740141772115,0.437358235634706,-5.02903188882173,"cg27043582","8",42872138,"RNF170",1199,TRUE
"cg15247144",0.00295186328304886,0.0489803247055111,2.61845828715197,0.00961322330688938,0.437358235634706,-5.03051243449018,"cg15247144","16",31121231,"PYCARD",NA,TRUE
"cg09354331",-0.0104813833992986,0.846037944433276,-2.6184371039672,0.00961379704337874,0.437358235634706,-5.03056607541562,"cg09354331","10",80631388,"RAI17",551,FALSE
"cg06051311",-0.0167040105450344,0.255775795176575,-2.61840141071873,0.00961476384769996,0.437358235634706,-5.03065645840979,"cg06051311","6",30238980,"TRIM15",10,FALSE
"cg00899086",-0.00495030973822177,0.0775137490406817,-2.61817739311875,0.00962083369166392,0.437358235634706,-5.03122369323592,"cg00899086","4",78090318,"40067",399,TRUE
"cg00873037",-0.00691950902072877,0.0901559170571931,-2.61795115756641,0.0096269671288618,0.437358235634706,-5.0317964986246,"cg00873037","8",11664393,"NEIL2",273,TRUE
"cg13929328",0.0225817606956646,0.156516839852362,2.61670347223399,0.00966085614385791,0.43767575166347,-5.03495468916039,"cg13929328","10",129425888,"FLJ46831",54,TRUE
"cg00775197",0.00580289548352127,0.0872846810711002,2.61457338090873,0.00971896059204596,0.43767575166347,-5.04034324542024,"cg00775197","6",44373032,"MGC33600",373,TRUE
"cg05073845",-0.00244468250345853,0.0357918748098081,-2.61276884007624,0.0097684303140092,0.43767575166347,-5.04490507336333,"cg05073845","13",40138516,"FOXO1A",218,TRUE
"cg14030359",0.0055252017330742,0.090781889310253,2.61239926281359,0.00977858979512421,0.43767575166347,-5.0458389950103,"cg14030359","14",20563246,"NDRG2",529,TRUE
"cg21291896",-0.00567502795510987,0.0529166422805708,-2.61124099431496,0.00981049153238103,0.43767575166347,-5.04876514808361,"cg21291896","3",14419137,"SLC6A6",27,TRUE
"cg15057726",-0.0041696663959765,0.0431602531321034,-2.61114489277367,0.00981314261770749,0.43767575166347,-5.04900787712111,"cg15057726","3",128800156,"MCM2",213,TRUE
"cg15043801",-0.0057462877641704,0.0634510885799573,-2.61076562891051,0.00982361138800353,0.43767575166347,-5.04996572446562,"cg15043801","19",10166911,"DNMT1",100,TRUE
"cg00668685",-0.00554660799439922,0.903187568848679,-2.60891180903278,0.009874926714874,0.43767575166347,-5.0546457760413,"cg00668685","12",54910819,"SLC39A5",75,FALSE
"cg22906389",0.00185122185664682,0.0330998838764028,2.60781141687055,0.00990550032468544,0.43767575166347,-5.05742231184809,"cg22906389","10",115428900,"CASP7",25,TRUE
"cg02055963",0.0104062949199554,0.101096466603858,2.60724920828939,0.0099211536962598,0.43767575166347,-5.05884047195485,"cg02055963","13",27441520,"CDX2",203,TRUE
"cg16817891",-0.00760415979859948,0.0404223551176186,-2.6055661780862,0.0099681466547805,0.43767575166347,-5.06308419249205,"cg16817891","11",2122403,"IGF2AS",NA,TRUE
"cg19790294",-0.00451142271631296,0.046268478038188,-2.6052254830768,0.00997768372092113,0.43767575166347,-5.06394293844022,"cg19790294","16",87245256,"CYBA",298,FALSE
"cg00501366",-0.0109533867985694,0.811411248831856,-2.60462424338773,0.00999453420800728,0.43767575166347,-5.0654581524082,"cg00501366","17",7933201,"ALOX12B",1455,FALSE
"cg23384185",-0.00930569921561957,0.138969599198808,-2.60417652512428,0.0100070986696266,0.43767575166347,-5.06658625932462,"cg23384185","18",647227,"TYMS",424,TRUE
"cg23651356",0.0149087213628155,0.328947874812397,2.60310408891327,0.0100372525136438,0.43767575166347,-5.06928772644505,"cg23651356","6",153494647,"RGS17",565,TRUE
"cg27513764",-0.0151808770154832,0.810493265202389,-2.602782487495,0.0100463109218297,0.43767575166347,-5.07009763992922,"cg27513764","17",57811693,"EFCAB3",47,FALSE
"cg13185308",-0.034485566228925,0.449368864101831,-2.60049037594357,0.0101110848013709,0.43767575166347,-5.07586735938518,"cg13185308","11",17455395,"ABCC8",370,TRUE
"cg07371290",-0.00478772639459498,0.0570452667541092,-2.59971889632396,0.0101329706363055,0.43767575166347,-5.07780827570797,"cg07371290","17",39556048,"HDAC5",492,TRUE
"cg15729869",-0.00950649362747676,0.0421952062436414,-2.59954580575496,0.0101378868217179,0.43767575166347,-5.07824367004984,"cg15729869","9",134447660,"BARHL1",154,TRUE
"cg04220579",-0.00977786921785651,0.0454910180686389,-2.59954473837263,0.0101379171445688,0.43767575166347,-5.07824635487451,"cg04220579","7",882282,"C7orf20",435,TRUE
"cg24506604",-0.011467132888229,0.743362886751988,-2.59928794233243,0.0101452147312279,0.43767575166347,-5.07889225343082,"cg24506604","12",50865769,"LOC144501",31,FALSE
"cg10957200",-0.00462012865597976,0.056662248123997,-2.59920336357709,0.010147619308625,0.43767575166347,-5.07910497469204,"cg10957200","10",14920580,"HSPA14",234,TRUE
